date,portfolio_return,cum_return,turnover
2009-05-19,0.03179943722869945,1.495915323151283,0.0
2009-05-20,0.012809948716473295,1.5150779217250374,0.0
2009-05-21,-0.00992169598282106,1.5000457791953972,0.0
2009-05-22,0.0004486719318835573,1.5007188076330624,0.0
2009-05-25,0.004766334748487824,1.5078717358335931,0.0
2009-05-26,-0.020147210762261374,1.477492326169297,0.0
2009-05-27,-0.02054809414263227,1.4471326747561535,0.0
2009-05-28,0.011384919636367681,1.4636081639614142,0.0
2009-05-29,0.009621201134253465,1.4776898324886223,0.0
2009-06-01,0.01572660620706727,1.500928878580358,1.5089653632216746
2009-06-02,-0.004699273056645923,1.4938756039413035,0.0
2009-06-03,0.002653239867857738,1.4978392142513006,0.0
2009-06-04,-0.02685667718291782,1.457612230002238,0.0
2009-06-05,0.020515210093317103,1.4875154511353224,0.0
2009-06-08,-0.0007866024425313952,1.4863453678481562,0.0
2009-06-09,-0.016963454244306016,1.4611318162094278,0.0
2009-06-10,0.03497700792705414,1.512237835327456,0.0
2009-06-11,0.001769352993778207,1.514913517868697,0.0
2009-06-12,0.01382508236407639,1.5358573220276845,0.0
2009-06-15,-0.0064617528936433185,1.5259329915328488,0.0
2009-06-16,-0.006004158929907057,1.516771047335297,0.0
2009-06-17,-0.013018186377162944,1.4970254391496016,0.0
2009-06-18,-0.0036547400232263454,1.4915542003613536,0.0
2009-06-19,0.00914894638286113,1.505200349767591,0.0
2009-06-22,0.019351357108860857,1.5343280192563258,0.0
2009-06-23,-0.037400252690222534,1.4769437636264506,0.0
2009-06-24,-0.003835130847447553,1.4712794910386215,0.0
2009-06-25,0.021719474448948676,1.503234908351497,0.0
2009-06-26,-0.003671125818758636,1.4977163438677887,0.0
2009-06-29,-0.010393189333615554,1.4821502943379203,0.0
2009-06-30,5.701302252272963e-05,1.4822347962060336,0.0
2009-07-01,0.030494211579804892,1.5274343776924892,1.3739543521205313
2009-07-02,0.011090749940191423,1.5443747704255284,0.0
2009-07-03,0.009391424665644243,1.5588786497375016,0.0
2009-07-06,-0.00707120802764753,1.5478554945153495,0.0
2009-07-07,0.002269028991979502,1.5513676235077998,0.0
2009-07-08,-0.008558719826041951,1.538089902671004,0.0
2009-07-09,0.005218929150075108,1.5461170848994898,0.0
2009-07-10,-0.00899563244073924,1.5322087838933869,0.0
2009-07-13,-0.033009215513729005,1.4816317739338214,0.0
2009-07-14,0.024219237469969637,1.517515765709777,0.0
2009-07-15,0.02671800338174589,1.5580607570698635,0.0
2009-07-16,0.005469467227866836,1.5665825193196825,0.0
2009-07-17,0.005733862331250105,1.5755650878160046,0.0
2009-07-20,0.02653820880266496,1.6173777630986548,0.0
2009-07-21,0.009244221621211014,1.6323291615859572,0.0
2009-07-22,0.00626903038278929,1.6425622826946524,0.0
2009-07-23,0.0035427601556139617,1.6483814869028974,0.0
2009-07-24,0.008510599517547346,1.6624102015900672,0.0
2009-07-27,0.00721401407109222,1.674402852176265,0.0
2009-07-28,-0.000492455923078481,1.6735782825740915,0.0
2009-07-29,0.005932734377650985,1.6835071779848088,0.0
2009-07-30,0.010069706083256413,1.7004596004561683,0.0
2009-07-31,0.013430746951133575,1.723298043050521,0.0
2009-08-03,0.008554076479392431,1.7380392663075621,1.86738329821041
2009-08-04,0.001210274568730147,1.7401427710310284,0.0
2009-08-05,-0.005865920277699299,1.7299352322643458,0.0
2009-08-06,0.010128749574707711,1.7474573130124151,0.0
2009-08-07,0.018986379565752106,1.7806352008322182,0.0
2009-08-10,0.007593631993708155,1.7941566892623808,0.0
2009-08-11,0.004802859007130766,1.8027737708776086,0.0
2009-08-12,0.00242772811101221,1.8071504154389635,0.0
2009-08-13,-0.004195805328818352,1.7995679640958884,0.0
2009-08-14,0.007038663099227779,1.8122345167193228,0.0
2009-08-17,-0.03235965099175458,1.7535912402430747,0.0
2009-08-18,-0.005969964100668218,1.7431223634915773,0.0
2009-08-19,0.006406053610964334,1.754288898802575,0.0
2009-08-20,0.028739830685397774,1.8047068647274342,0.0
2009-08-21,9.673544163392336e-05,1.8048814438430134,0.0
2009-08-24,0.0002042774628229706,1.805250140445058,0.0
2009-08-25,-0.0034814144622953144,1.798965316498052,0.0
2009-08-26,0.01022673815992667,1.817362863748667,0.0
2009-08-27,-0.013893963547323779,1.792112490367483,0.0
2009-08-28,0.005219280611938179,1.8014660283428703,0.0
2009-08-31,-0.005038413506593098,1.792389497573999,0.0
2009-09-01,0.0061505758956811206,1.8034137252134494,0.6744138322694982
2009-09-02,-0.015433849784095026,1.7755801086799299,0.0
2009-09-03,0.005730368308026943,1.7857548366630724,0.0
2009-09-04,0.003250857302452785,1.791560070814229,0.0
2009-09-07,-0.0014130401095097818,1.7890285245755722,0.0
2009-09-08,0.0044840070797059275,1.7970505411455648,0.0
2009-09-09,-0.009026137712795099,1.780830115484332,0.0
2009-09-10,0.028878868182763744,1.8322584736452998,0.0
2009-09-11,0.004249069420925931,1.8400438670968984,0.0
2009-09-14,-0.007780602778564941,1.8257272166718828,0.0
2009-09-15,0.007592892187607619,1.8395897665920533,0.0
2009-09-16,0.008597937390150792,1.8554064442287739,0.0
2009-09-17,0.0013614339337468628,1.8579324575228395,0.0
2009-09-18,0.0176054739684968,1.8906422390389832,0.0
2009-09-21,-0.002406460815687999,1.8860924825742513,0.0
2009-09-22,0.010469433089109113,1.9058388016204342,0.0
2009-09-23,-0.008624839377033325,1.8894012480779403,0.0
2009-09-24,-0.012207695004319787,1.8663360139006235,0.0
2009-09-25,-0.006189744282510368,1.854783871229339,0.0
2009-09-28,-0.007498531682937426,1.8408757156059243,0.0
2009-09-29,0.00577757387199498,1.851511511041999,0.0
2009-09-30,-0.021483458279419484,1.8117346407406634,0.0
2009-10-01,-0.007642526661284402,1.7978884104456303,0.41461106067694187
2009-10-05,-0.012862082681092101,1.7747638210591012,0.0
2009-10-06,-0.013599542483088669,1.750627845077159,0.0
2009-10-07,0.008589685469715754,1.7656651876408982,0.0
2009-10-08,0.008861224346134483,1.781311142988744,0.0
2009-10-09,0.01860306599345943,1.8144489917366484,0.0
2009-10-12,-0.004662604051733092,1.805988934516114,0.0
2009-10-13,-0.0065839352899960905,1.7940984202368109,0.0
2009-10-14,0.008520457454179124,1.8093849594950484,0.0
2009-10-15,0.011192962582698307,1.8296373376443735,0.0
2009-10-16,-0.009250665178985235,1.8127119752348555,0.0
2009-10-19,-0.0006506135211178753,1.8115326003138754,0.0
2009-10-20,0.009269076276083824,1.8283238341627972,0.0
2009-10-21,-0.004462569232953631,1.8201648124725864,0.0
2009-10-22,-0.011542598082221812,1.7991553815988128,0.0
2009-10-23,-0.0026603974373743764,1.7943689132321692,0.0
2009-10-26,9.626962398712354e-05,1.7945416564527403,0.0
2009-10-27,-0.007707842599026476,1.7807096118274064,0.0
2009-10-28,-0.020546581562766765,1.7441221165483918,0.0
2009-10-29,-0.02006681391599437,1.709123142588845,0.0
2009-10-30,0.002319108356741465,1.713086784351523,0.0
2009-11-02,-0.011286790097785913,1.6937515333972564,1.6057856125258354
2009-11-03,-0.007234259992600306,1.6814984944417952,0.0
2009-11-04,0.01735716091459285,1.710684534387467,0.0
2009-11-05,-0.009518342283403631,1.6944016534502422,0.0
2009-11-06,0.007510397711975565,1.7071272837514824,0.0
2009-11-09,0.0038001584132811095,1.7136146378613724,0.0
2009-11-10,-0.0022769038737042724,1.7097129020543895,0.0
2009-11-11,0.0036809836120300556,1.7160063272281278,0.0
2009-11-12,-0.004411839484361345,1.708435582758249,0.0
2009-11-13,0.002017931912091603,1.7118830894404498,0.0
2009-11-16,0.00998082097945692,1.7289690880939146,0.0
2009-11-17,-0.0035292719395998958,1.722867086006869,0.0
2009-11-18,0.00754258261486245,1.7358619533375033,0.0
2009-11-19,0.0064993786809933556,1.7471439775101723,0.0
2009-11-20,0.0068388094093724166,1.759092362183097,0.0
2009-11-23,0.002905833173480558,1.764203991124345,0.0
2009-11-24,-0.0033449309408668704,1.7583028506084324,0.0
2009-11-25,0.0028857765164274937,1.7633769196834856,0.0
2009-11-26,-0.010159500077210674,1.7454618917318097,0.0
2009-11-27,-0.04520984559011082,1.6665498291231917,0.0
2009-11-30,0.0226822300775037,1.7043508957829887,0.0
2009-12-01,0.0032837354189007087,1.7099475331857066,1.908846612751212
2009-12-02,0.011194210705074552,1.72908904616681,0.0
2009-12-03,0.017651372321954326,1.759609840698513,0.0
2009-12-04,0.007782549082388392,1.773304090649603,0.0
2009-12-07,0.012515698678760652,1.795498230313987,0.0
2009-12-08,-0.003850721696078895,1.7885842663232456,0.0
2009-12-09,0.0027812391214615774,1.7935587468567746,0.0
2009-12-10,0.0035414894525471136,1.7999106162412917,0.0
2009-12-11,0.006179436745444181,1.8110330500418081,0.0
2009-12-14,0.005930627105112912,1.8217736117366414,0.0
2009-12-15,0.005455661555629368,1.831712591993253,0.0
2009-12-16,0.008354310991617491,1.8470152886340265,0.0
2009-12-17,-0.0019729147155832594,1.8433712849911732,0.0
2009-12-18,0.006168771492911311,1.854742621224878,0.0
2009-12-21,-0.001999686428873988,1.8510337175761606,0.0
2009-12-22,0.01402199493639235,1.8769889029911053,0.0
2009-12-23,-0.004305021957122439,1.8689084245504535,0.0
2009-12-24,0.019149681166030958,1.904697425009104,0.0
2009-12-28,0.01214797700030391,1.9278356455206527,0.0
2009-12-29,-0.005602538793507573,1.9170348715291166,0.0
2009-12-30,0.0015732226334611464,1.9200507941781402,0.0
2010-01-04,0.004766387540020065,1.9292025003597166,0.7278492622145276
2010-01-05,-0.0007402141318373508,1.9277744774057743,0.0
2010-01-06,0.0030395573707908004,1.9336340585277956,0.0
2010-01-07,-0.008938026875258357,1.9163511853457593,0.0
2010-01-08,0.009810747100013803,1.935152022179998,0.0
2010-01-11,0.0005604484586029218,1.9362365751479909,0.0
2010-01-12,-0.009312526415539098,1.9182053208951921,0.0
2010-01-13,-0.017272819130682793,1.8850725073318562,0.0
2010-01-14,0.006924869374644128,1.8981263882068622,0.0
2010-01-15,0.013036846448045042,1.9228719704688975,0.0
2010-01-18,-0.0010148050614709097,1.9209206302607051,0.0
2010-01-19,0.003498820841840242,1.9276415873973822,0.0
2010-01-20,-0.011763283125191131,1.904966193640934,0.0
2010-01-21,0.0041807361918219125,1.912930354750886,0.0
2010-01-22,-0.018519062216151978,1.8775046784960887,0.0
2010-01-25,-0.012170005913879265,1.8546554354554552,0.0
2010-01-26,-0.02069595240321597,1.8162715748389033,0.0
2010-01-27,-0.011486017118991151,1.7954098484375667,0.0
2010-01-28,0.011318855238985558,1.8157318326066805,0.0
2010-01-29,-0.021983763550596752,1.7758152133273635,0.0
2010-02-01,0.004319804320149997,1.7834863875576832,0.9760538406355549
2010-02-02,-0.003929706946939946,1.776477808710725,0.0
2010-02-03,0.012059442146717517,1.7979011400697993,0.0
2010-02-04,-0.004635004693680062,1.789567859846803,0.0
2010-02-05,-0.030315965187436525,1.7353153829071322,0.0
2010-02-08,-0.016052192750766504,1.7074597658973367,0.0
2010-02-09,0.010461568007567038,1.7253224723584561,0.0
2010-02-10,-0.0010455575946626615,1.7235185483442397,0.0
2010-02-11,0.022634190390017427,1.7625289953081895,0.0
2010-02-12,-0.005247391020826839,1.7532803164842623,0.0
2010-02-16,0.007332415283680902,1.7661360958734285,0.0
2010-02-17,0.014475553198291765,1.7917018928846677,0.0
2010-02-18,-0.00237817914176146,1.787440904814755,0.0
2010-02-19,-0.018758408133186077,1.7539113588082884,0.0
2010-02-22,0.020973167306428946,1.7906964351772205,0.0
2010-02-23,0.0013179518193301013,1.7930564868018302,0.0
2010-02-24,-0.00418133519000217,1.785559116615904,0.0
2010-02-25,-0.015085473400379239,1.75862311205739,0.0
2010-02-26,0.007355923425918869,1.7715594090047353,0.0
2010-03-02,0.006903177790651858,1.783788798571797,0.7811805232546983
2010-03-03,0.0028765816401745076,1.7889200126797178,0.0
2010-03-04,-0.0031082277297682292,1.7833596418899693,0.0
2010-03-05,0.012686731559269401,1.805984646940262,0.0
2010-03-08,0.015295840278877156,1.8336086996459648,0.0
2010-03-09,0.0029253259715287905,1.8389726027966602,0.0
2010-03-10,-0.0004049499372285677,1.8382279109565924,0.0
2010-03-11,-0.003324958557650712,1.832115879333145,0.0
2010-03-12,0.007778270889452258,1.846366572943465,0.0
2010-03-15,-0.006083166751456913,1.8351348171959339,0.0
2010-03-16,0.0030786920746898386,1.8407846322136225,0.0
2010-03-17,0.022438042778959087,1.8820882365380822,0.0
2010-03-18,0.0016626831252853427,1.885217552889272,0.0
2010-03-19,0.0027278550924448313,1.8903601531912873,0.0
2010-03-22,-0.003502612493026039,1.8837389541024008,0.0
2010-03-23,-0.002028888078387233,1.8799170585956289,0.0
2010-03-24,-0.004019930154492807,1.872359923323835,0.0
2010-03-25,0.0007287421822984117,1.873724390980406,0.0
2010-03-26,0.01487345007631961,1.9015931371664356,0.0
2010-03-29,-0.0019995635329945194,1.897790780874765,0.0
2010-03-30,0.0059805340469673614,1.9091405832538073,0.0
2010-03-31,-0.006474792862591913,1.896779293431671,0.0
2010-04-01,0.01663913718573564,1.9283400643061435,0.8094662609371197
2010-04-02,-0.006058882631732749,1.9166564781824447,0.0
2010-04-05,-0.004203244459310705,1.9086003024601224,0.0
2010-04-06,0.004039932198961542,1.9163109182769786,0.0
2010-04-07,0.0108205617517807,1.9370464789038062,0.0
2010-04-08,0.0056342381087406,1.9479602599936479,0.0
2010-04-09,-0.0033092934877888306,1.9415138877907794,0.0
2010-04-12,0.0021250235146126613,1.9456396504562818,0.0
2010-04-13,-0.003790952145994806,1.938263823648052,0.0
2010-04-14,0.014769719673403799,1.9668914369764336,0.0
2010-04-15,0.005191434384659799,1.9771024248132458,0.0
2010-04-16,-0.006811583799345342,1.9636352259667416,0.0
2010-04-19,-0.014895708300044958,1.9343854884330483,0.0
2010-04-20,0.01158980595524408,1.9568046408866275,0.0
2010-04-21,0.010150996331917617,1.976668157618547,0.0
2010-04-22,-0.0005262708733695365,1.9756278947408754,0.0
2010-04-23,-0.0025082573018182478,1.9706725116482158,0.0
2010-04-26,0.011638552638087793,1.993608287407466,0.0
2010-04-27,0.002387954809279983,1.9983689339052013,0.0
2010-04-28,-0.012922967278837147,1.9725440775612997,0.0
2010-04-29,-0.005230145134612894,1.9622273857512331,0.0
2010-04-30,0.003714493170926997,1.969516065975412,0.0
2010-05-03,-0.012603676075457445,1.9446929234544488,1.0079616203733637
2010-05-04,-0.007188734836305003,1.930713041689696,0.0
2010-05-06,-0.028098458240019643,1.8764629819143168,0.0
2010-05-07,-0.02277263657810743,1.8337309723749102,0.0
2010-05-10,0.022608313377335043,1.8751885368480876,0.0
2010-05-11,-0.004584310999129715,1.866592089413173,0.0
2010-05-12,-0.006826684351563667,1.8538494544056234,0.0
2010-05-13,0.012409103713727733,1.8768540645549803,0.0
2010-05-14,-0.002221002421323815,1.8726855671331322,0.0
2010-05-17,-0.028161486206822482,1.819947958364597,0.0
2010-05-18,-0.0012248518884940157,1.8177187916708333,0.0
2010-05-19,-0.010626759736037758,1.7984023308040664,0.0
2010-05-20,-0.018717702503067098,1.7647403709952534,0.0
2010-05-24,0.0025440300425093247,1.7692299235162943,0.0
2010-05-25,-0.03879672144907562,1.700589602994263,0.0
2010-05-26,0.020500019922913622,1.7354517237363454,0.0
2010-05-27,0.015031616017122568,1.7615383676638037,0.0
2010-05-28,0.010350622172579621,1.7797713857499942,0.0
2010-05-31,0.012647807881523344,1.8022815923099926,0.0
2010-06-01,-0.006040081986564332,1.7913956637295645,1.7910569066751743
2010-06-03,0.012827427811322858,1.8143746622875725,0.0
2010-06-04,-0.006806054215421159,1.802025929968957,0.0
2010-06-07,-0.020304106251395587,1.7654374040190974,0.0
2010-06-08,0.019345748515687797,1.7995911120574397,0.0
2010-06-09,0.00526518295852867,1.809066288512964,0.0
2010-06-10,0.0073457644349801425,1.8223552633156441,0.0
2010-06-11,0.016814474768097096,1.852997209909174,0.0
2010-06-14,0.003255072788888264,1.8590288507050352,0.0
2010-06-15,0.0018132968464656027,1.8623998218575073,0.0
2010-06-16,0.006836463354471169,1.8751320499910096,0.0
2010-06-17,-0.0018807617201041093,1.871605373411246,0.0
2010-06-18,0.005763203514484622,1.8823918160770179,0.0
2010-06-21,0.010079689980793411,1.9013657420054568,0.0
2010-06-22,-0.0014191092661634188,1.8986674962626113,0.0
2010-06-23,0.004860023790449796,1.9078950654646012,0.0
2010-06-24,0.009911491294380303,1.9268051507965447,0.0
2010-06-25,0.012869549822269417,1.9516022656825263,0.0
2010-06-28,-0.0006617864592273753,1.9503107217293003,0.0
2010-06-29,-0.019629233383420826,1.9120276174022879,0.0
2010-06-30,-0.00032350195386598784,1.9114090727322126,0.0
2010-07-01,0.015008016924449932,1.9400955324453248,0.6490453636061216
2010-07-02,-0.011031361585198601,1.9186936371170922,0.0
2010-07-05,0.0011863782254365033,1.9209699334694514,0.0
2010-07-06,-0.0007253265738566281,1.9195766029291266,0.0
2010-07-07,0.0020943084530095323,1.9235967884348406,0.0
2010-07-08,0.006693895716011741,1.9364731447362784,0.0
2010-07-09,0.009234343312890622,1.9543552025709658,0.0
2010-07-12,0.0035865839740669182,1.9613646616201412,0.0
2010-07-13,0.0007454595912566378,1.9628267797190977,0.0
2010-07-14,0.015163237421684465,1.992589588197619,0.0
2010-07-15,-0.005866645648132015,1.9808997711615064,0.0
2010-07-16,-0.007088727732866559,1.966857712017645,0.0
2010-07-19,0.0010929693399236865,1.9690074271928728,0.0
2010-07-20,0.00514643585257133,1.9791407976101572,0.0
2010-07-21,-0.003533132030273619,1.9721482318656995,0.0
2010-07-22,-0.011960429988343643,1.9485604910118342,0.0
2010-07-23,0.00888999694755136,1.9658831878290484,0.0
2010-07-26,0.009643939126659581,1.9848420456225953,0.0
2010-07-27,-0.002758869961456467,1.9793661245246912,0.0
2010-07-28,-0.0003508398197359041,1.9786716840703715,0.0
2010-07-29,0.0013584442625440673,1.9813595992670554,0.0
2010-07-30,-0.000577524751065683,1.980215315057717,0.0
2010-08-02,0.012880249048482468,2.00572098148528,0.3559814206025726
2010-08-03,-0.0028239364701222055,2.000056952856774,0.0
2010-08-04,-0.0033732297192868442,1.9933103013031315,0.0
2010-08-05,0.003177235503405886,1.9996435175617364,0.0
2010-08-06,0.005238958358726138,2.010119566682539,0.0
2010-08-09,0.00374706870608549,2.0176516228063455,0.0
2010-08-10,-0.007360434178690373,2.0028008308411516,0.0
2010-08-11,-0.01361504042651154,1.9755326165629985,0.0
2010-08-12,-0.014559166928352253,1.9467705074260533,0.0
2010-08-13,0.015434581041821662,1.9768180945927492,0.0
2010-08-16,-0.003825973591803421,1.9692548407670383,0.0
2010-08-17,0.007672709459079151,1.984364361011129,0.0
2010-08-18,0.003052170650554638,1.9904209796738137,0.0
2010-08-19,0.0017972283358771868,1.9939982206588078,0.0
2010-08-20,-0.0027806977274669044,1.9884535143380488,0.0
2010-08-23,-0.00488763516742606,1.9787346790125782,0.0
2010-08-24,0.001384082798011254,1.9814734116436277,0.0
2010-08-25,-0.012857809109240283,1.955996004761679,0.0
2010-08-26,-0.0030064476423830914,1.9501154051846523,0.0
2010-08-27,-0.0016631497969080815,1.9468720711445722,0.0
2010-08-30,0.02068361579078421,1.9871404250579348,0.0
2010-08-31,-0.008931934181498513,1.9693914175719223,0.0
2010-09-01,0.006719686931896402,1.9826251113443691,0.45527156368549593
2010-09-02,0.005358842328338944,1.9932496867122693,0.0
2010-09-03,0.0055143977534873176,2.0042412583068145,0.0
2010-09-06,0.009059561874153691,2.022398805997177,0.0
2010-09-07,-0.005213114535151298,2.0118558093857604,0.0
2010-09-08,-0.0012262234263106676,2.0093888246619325,0.0
2010-09-09,-0.0012960555650002926,2.00678454509348,0.0
2010-09-10,0.009370394371283996,2.0255889076992033,0.0
2010-09-13,0.002029710040633438,2.0297002658433563,0.0
2010-09-14,-0.0040846324752316495,2.021409686222506,0.0
2010-09-15,0.005776705192702035,2.0330867740534857,0.0
2010-09-16,0.0044294452857674875,2.042092220680373,0.0
2010-09-17,0.00781450454560893,2.0580501596214322,0.0
2010-09-20,-0.003360952363548153,2.051133151073152,0.0
2010-09-24,0.006373701624356588,2.0642064617699183,0.0
2010-09-27,0.006456598303286718,2.0775342137086152,0.0
2010-09-28,0.00435516008304039,2.08658220778731,0.0
2010-09-29,0.010302927514363843,2.1080801130269036,0.0
2010-09-30,0.011282098791418706,2.131863681122298,0.0
2010-10-01,0.0051114293007825645,2.1427605516072608,0.8748050156887365
2010-10-04,0.003899324854203949,2.1511158710827507,0.0
2010-10-05,-0.0031129126094935075,2.1444196353631755,0.0
2010-10-06,0.015346477285394528,2.177328922587631,0.0
2010-10-07,0.002966937053327361,2.1837889204453376,0.0
2010-10-08,0.00040258559436994026,2.1846680824058535,0.0
2010-10-11,0.0010394501043785298,2.1869389358721425,0.0
2010-10-12,-0.00990358430398858,2.1652804017530576,0.0
2010-10-13,0.01082870568470908,2.1887275859485102,0.0
2010-10-14,0.010162263060644248,2.2109700114450077,0.0
2010-10-15,0.00020852355112070632,2.2114310507632156,0.0
2010-10-18,-0.005687409352715939,2.1988537371222185,0.0
2010-10-19,-0.006162504384561864,2.1853032913261927,0.0
2010-10-20,0.004653850536665383,2.1954733662213077,0.0
2010-10-21,-0.00864857825828239,2.1764856429995683,0.0
2010-10-22,0.014648992279817932,2.208368964381003,0.0
2010-10-25,0.006425919748726072,2.2225597661216927,0.0
2010-10-26,0.004696346183150177,2.2329976761961414,0.0
2010-10-27,-0.00571616948477865,2.2202334830198875,0.0
2010-10-28,-0.010210667204912476,2.197563417807568,0.0
2010-10-29,-0.011534618220109996,2.1722153627686773,0.0
2010-11-01,0.009320057713118118,2.192460535315003,0.6180157321979672
2010-11-02,-0.00376431935426871,2.1842074136884464,0.0
2010-11-03,0.0071308657200698025,2.1997827034602393,0.0
2010-11-04,0.00215968764769099,2.204533546992507,0.0
2010-11-05,-0.008815829103547017,2.1850987559891846,0.0
2010-11-08,0.0003579981493192937,2.185881017299909,0.0
2010-11-09,0.0030311811430210624,2.1925068186204357,0.0
2010-11-10,0.0017616987954854942,2.1963693552418935,0.0
2010-11-11,-0.019284547290277423,2.1540133665438153,0.0
2010-11-12,-0.013327836990050763,2.125305027520129,0.0
2010-11-15,-0.001929426751998102,2.121204407143875,0.0
2010-11-16,-0.01512290523898712,2.0891256339021167,0.0
2010-11-17,-0.00063358410883142,2.087801997099124,0.0
2010-11-18,0.013162818776448926,2.1152833564280478,0.0
2010-11-19,0.004175062945070626,2.124114797587795,0.0
2010-11-22,0.002982760793971153,2.130450523927934,0.0
2010-11-23,-0.004717840644724349,2.1203993978545728,0.0
2010-11-24,-0.011286356096924934,2.096467815182681,0.0
2010-11-25,0.006891411175183533,2.1109154369126433,0.0
2010-11-26,-0.01708569723335925,2.0748489748723293,0.0
2010-11-29,-0.007875196221860246,2.058509132064484,0.0
2010-11-30,0.007314474478768647,2.0735660445752817,0.0
2010-12-01,0.01440613073926827,2.1034381081099407,0.6127290130730954
2010-12-02,0.0054351770202447,2.1148706665786468,0.0
2010-12-03,-0.0028930406911816414,2.1087522596836483,0.0
2010-12-06,0.0016298537745661587,2.112189217513719,0.0
2010-12-07,0.0023127798849152566,2.1170742462491194,0.0
2010-12-08,-0.0014147931111974535,2.114079024189633,0.0
2010-12-09,0.011328116879875727,2.1380275584689468,0.0
2010-12-10,0.003171001387389439,2.1448072468231283,0.0
2010-12-13,0.005045364997098907,2.155628582231774,0.0
2010-12-14,0.004708307303452367,2.165777944029027,0.0
2010-12-15,0.0006630982843079528,2.167214067667904,0.0
2010-12-16,-0.004990260773542576,2.1563991043181514,0.0
2010-12-17,0.005838880878160573,2.1689900618140374,0.0
2010-12-20,-0.009142600717070095,2.1491598517195785,0.0
2010-12-21,0.013322239015853658,2.177791472947463,0.0
2010-12-22,-0.002524385189926671,2.1722938884064056,0.0
2010-12-23,-0.0027645112940080404,2.1662885574180013,0.0
2010-12-24,-0.0010565639820606786,2.1639997349534834,0.0
2010-12-27,0.003979852278661728,2.1726121342296616,0.0
2010-12-28,0.006668457398957473,2.18710010569123,0.0
2010-12-29,0.0012473054586352955,2.1898280875916405,0.0
2010-12-30,0.004278257962169598,2.199196737043162,0.0
2011-01-03,0.009307345828901692,2.2196654216206153,1.4581555033593792
2011-01-04,0.012086269115385889,2.2464928952524383,0.0
2011-01-05,0.004137562473357792,2.2557878999524994,0.0
2011-01-06,0.0013697918145131349,2.2588778597531323,0.0
2011-01-07,0.011147845285452616,2.2840594806523944,0.0
2011-01-10,-0.00232263393549299,2.2787544465919467,0.0
2011-01-11,-8.077677222063218e-05,2.2785703761630676,0.0
2011-01-12,-0.0014044887510845283,2.275370149701192,0.0
2011-01-13,0.003351587534578165,2.2829962519314817,0.0
2011-01-14,0.0007571840414760719,2.284724900260194,0.0
2011-01-17,-0.004514039403907854,2.2744115620333303,0.0
2011-01-18,-0.003930163383969778,2.2654727529921495,0.0
2011-01-19,0.0032362338985200603,2.2728043527115562,0.0
2011-01-20,-0.0058566181337448425,2.2594934055250118,0.0
2011-01-21,-0.025318637662419062,2.2022861106898985,0.0
2011-01-24,0.0048166585925748465,2.2128937710082615,0.0
2011-01-25,-0.0005370493854976997,2.21170533776837,0.0
2011-01-26,0.007487791183118023,2.228266125496167,0.0
2011-01-27,0.005984397647293808,2.2416009560551307,0.0
2011-01-28,-0.010143204982656988,2.2188639380685435,0.0
2011-01-31,-0.020097354584729433,2.174270642729911,0.0
2011-02-01,-0.001469224353447684,2.171076151350626,1.354593765337048
2011-02-07,0.013645335733653672,2.200701214339134,0.0
2011-02-08,0.00019347548212211765,2.2011269960675848,0.0
2011-02-09,-0.008151404070672386,2.1831847205117727,0.0
2011-02-10,-0.013893800342163873,2.1528519878949193,0.0
2011-02-11,-0.011897867719926647,2.1272376397223645,0.0
2011-02-14,0.004403402686161649,2.136604723659222,0.0
2011-02-15,-0.006801507857425006,2.122072589843042,0.0
2011-02-16,-0.005471106705333791,2.110462504267547,0.0
2011-02-17,-0.013469764986648773,2.082035070321929,0.0
2011-02-18,0.020933139274231252,2.125618600422812,0.0
2011-02-21,-0.0045411682015489155,2.115965808825951,0.0
2011-02-22,-0.02780732834085926,2.057126452821896,0.0
2011-02-23,0.0011717583904666045,2.059536908003241,0.0
2011-02-24,-0.0017937545386398398,2.055842604327014,0.0
2011-02-25,0.008681321999298204,2.0736900359550527,0.0
2011-02-28,-0.01207690577609008,2.048646276782007,0.0
2011-03-02,-0.00991836017483529,2.028327065138048,0.8007099815718014
2011-03-03,0.03037050528142876,2.0899283829822877,0.0
2011-03-04,0.016881019189661114,2.125208504120429,0.0
2011-03-07,-0.009255931143948026,2.1055377205397576,0.0
2011-03-08,0.00848605667516568,2.123405432967957,0.0
2011-03-09,0.005145939712655216,2.1343323493115345,0.0
2011-03-10,-0.00580924174732483,2.1219334967252483,0.0
2011-03-11,-0.01729797289353617,2.0852283486170085,0.0
2011-03-14,-0.029759342213421035,2.023173324597388,0.0
2011-03-15,-0.015664212977176236,1.9914819067511527,0.0
2011-03-16,0.01953981689044758,2.0303950985497092,0.0
2011-03-17,-0.001568524920742553,2.0272103732386806,0.0
2011-03-18,0.021133005069570342,2.0700514203334195,0.0
2011-03-21,0.0180498075236514,2.107415450034499,0.0
2011-03-22,0.005580956410763581,2.119176843800511,0.0
2011-03-23,0.0016276518019667317,2.1226261258090093,0.0
2011-03-24,0.009230927632231491,2.1422199339666363,0.0
2011-03-25,0.006570294929143845,2.156294950735888,0.0
2011-03-28,-0.0020212809148207056,2.1519364729052417,0.0
2011-03-29,0.012708689491384349,2.1792847653445793,0.0
2011-03-30,0.007956246068322025,2.1966236911906063,0.0
2011-03-31,0.011522203216514927,2.2219336357507156,0.0
